file,line,current_cerr,message_template,context_function,classification,tag_composition,proposed_enum_name,wording_change
src/ast/ast_infer_type.cpp,2346,typeinfo_undefined,typeinfo(struct_has_annotation<<var>> ...) is only defined for structures,InferTypes::visit(ExprTypeInfo*),primary,invalid | macro | type | structure,invalid_typeinfo_struct_has_annotation_type,
src/ast/ast_infer_type.cpp,2358,typeinfo_undefined,typeinfo(struct_has_annotation_argument<<var>;<var>> ...) annotation not found,InferTypes::visit(ExprTypeInfo*),primary,lookup | annotation,lookup_typeinfo_annotation,
src/ast/ast_infer_type.cpp,2371,typeinfo_undefined,typeinfo(struct_has_annotation_argument<<var>> ...) is only defined for structures,InferTypes::visit(ExprTypeInfo*),primary,invalid | macro | type | structure,invalid_typeinfo_struct_has_annotation_argument_type,
src/ast/ast_infer_type.cpp,2381,typeinfo_undefined,typeinfo(struct_get_annotation_argument<<var>;<var>> ...) annotation not found,InferTypes::visit(ExprTypeInfo*),primary,lookup | annotation,lookup_typeinfo_annotation,
src/ast/ast_infer_type.cpp,2387,typeinfo_undefined,typeinfo(struct_get_annotation_argument<<var>;<var>> ...) annotation argument not found,InferTypes::visit(ExprTypeInfo*),primary,lookup | annotation,lookup_typeinfo_annotation_argument,
src/ast/ast_infer_type.cpp,2403,typeinfo_undefined,typeinfo(struct_get_annotation_argument<<var>;<var>> ...) unsupported annotation argument type,InferTypes::visit(ExprTypeInfo*),primary,invalid | annotation | type,invalid_typeinfo_annotation_argument_type,
src/ast/ast_infer_type.cpp,2409,typeinfo_undefined,typeinfo(struct_get_annotation_argument<<var>> ...) is only defined for structures,InferTypes::visit(ExprTypeInfo*),primary,invalid | macro | type | structure,invalid_typeinfo_struct_get_annotation_argument_type,
src/ast/ast_infer_type.cpp,2420,typeinfo_undefined,"typeinfo(offsetof<<var>> ...) of undefined type, <var>",InferTypes::visit(ExprTypeInfo*),primary,lookup | macro | type,lookup_typeinfo_offsetof_type,
src/ast/ast_infer_type.cpp,2424,typeinfo_undefined,typeinfo(offsetof<<var>> ...) is only defined for structures,InferTypes::visit(ExprTypeInfo*),primary,invalid | macro | type | structure,invalid_typeinfo_offsetof_type,
src/ast/ast_infer_type.cpp,2429,typeinfo_undefined,builtin_function_exists requires subexpression,InferTypes::visit(ExprTypeInfo*),primary,missing | macro | expression,missing_typeinfo_subexpression,
src/ast/ast_infer_type.cpp,2438,typeinfo_undefined,builtin_function_exists of non-builtin function @@<var>,InferTypes::visit(ExprTypeInfo*),primary,invalid | macro | function,invalid_typeinfo_builtin_function,
src/ast/ast_infer_type.cpp,2445,typeinfo_undefined,unsupported mangled name subexpression,InferTypes::visit(ExprTypeInfo*),primary,invalid | macro | expression,invalid_typeinfo_mangled_subexpression,
src/ast/ast_infer_type.cpp,2451,typeinfo_undefined,builtin_module_exists requires subexpression,InferTypes::visit(ExprTypeInfo*),primary,missing | macro | expression,missing_typeinfo_subexpression,
src/ast/ast_infer_type.cpp,2460,typeinfo_undefined,unsupported module name subexpression,InferTypes::visit(ExprTypeInfo*),primary,invalid | macro | module,invalid_typeinfo_module_subexpression,
src/ast/ast_infer_type.cpp,2469,typeinfo_undefined,builtin_function_exists requires annotation type,InferTypes::visit(ExprTypeInfo*),primary,invalid | macro | annotation,invalid_typeinfo_builtin_annotation,
src/ast/ast_infer_type.cpp,2478,typeinfo_undefined,typeinfo(<var> ...) too many macros match the trait,InferTypes::visit(ExprTypeInfo*),primary,ambiguous | macro,ambiguous_typeinfo_macro,
src/ast/ast_infer_type.cpp,2481,typeinfo_undefined,"typeinfo(<var> ...) is undefined, <var>",InferTypes::visit(ExprTypeInfo*),primary,lookup | macro,lookup_typeinfo_macro,
src/ast/ast_infer_type.cpp,2491,typeinfo_macro_error,typeinfo(<var> ...) macro reported error,InferTypes::visit(ExprTypeInfo*),primary,runtime | macro,runtime_typeinfo_macro,
src/ast/ast_infer_type.cpp,2502,typeinfo_macro_error,typeinfo(<var> ...) macro reported error,InferTypes::visit(ExprTypeInfo*),primary,runtime | macro,runtime_typeinfo_macro,
src/ast/ast_infer_type.cpp,2505,typeinfo_macro_error,typeinfo(<var> ...) is macro integration error,InferTypes::visit(ExprTypeInfo*),internal,internal | macro,internal_typeinfo_macro,
src/ast/ast_infer_type.cpp,2527,bad_delete,delete super.self is only allowed inside operator delete (a finalizer),InferTypes::visit(ExprDelete*),primary,cant | function,cant_delete_super_outside_finalizer,
src/ast/ast_infer_type.cpp,2533,bad_delete,delete super.self: finalizer's first argument must be 'self' of a structure type,InferTypes::visit(ExprDelete*),primary,invalid | function | argument | type,invalid_delete_super_self_type,
src/ast/ast_infer_type.cpp,2540,bad_delete,delete super.self: <var> has no base class or structure,InferTypes::visit(ExprDelete*),primary,lookup | structure,lookup_super_class,
src/ast/ast_infer_type.cpp,2576,bad_delete,delete super.self in <var>: no ancestor of <var> defines a finalizer,InferTypes::visit(ExprDelete*),primary,lookup | function,lookup_super_finalizer,
src/ast/ast_infer_type.cpp,2607,type_not_found,delete size type can't be inferred,InferTypes::visit(ExprDelete*),follow_on,not_resolved_yet | expression | type,not_resolved_yet_delete_size_type,
src/ast/ast_infer_type.cpp,2612,bad_delete,"can't delete, expecting size to be int and not <var>",InferTypes::visit(ExprDelete*),primary,invalid | expression | type,invalid_delete_size_type,
src/ast/ast_infer_type.cpp,2618,unsafe,delete of <var> requires unsafe,InferTypes::visit(ExprDelete*),primary,unsafe | expression,unsafe_delete,
src/ast/ast_infer_type.cpp,2624,bad_delete,can't delete <var>,InferTypes::visit(ExprDelete*),primary,cant | expression,cant_delete,
src/ast/ast_infer_type.cpp,2627,bad_delete,can only delete reference <var>,InferTypes::visit(ExprDelete*),primary,cant | expression,cant_delete_non_reference,
src/ast/ast_infer_type.cpp,2630,bad_delete,can't delete constant expression <var>,InferTypes::visit(ExprDelete*),primary,cant | expression,cant_delete_constant,
src/ast/ast_infer_type.cpp,2634,unsafe,delete of pointer requires unsafe,InferTypes::visit(ExprDelete*),primary,unsafe | expression,unsafe_delete_pointer,
src/ast/ast_infer_type.cpp,2638,bad_delete,can't delete smart pointer type via regular pointer delete,InferTypes::visit(ExprDelete*),primary,cant | expression,cant_delete_smart_pointer,
src/ast/ast_infer_type.cpp,2655,function_already_declared,too many finalizers,InferTypes::visit(ExprDelete*),mid_inference,ambiguous | function,ambiguous_finalizer,
src/ast/ast_infer_type.cpp,2739,type_not_found,undefined cast type <var>,InferTypes::visit(ExprCast*),primary,lookup | type,lookup_cast_type,
src/ast/ast_infer_type.cpp,2745,type_not_found,casting to undefined type <var>,InferTypes::visit(ExprCast*),primary,lookup | type,lookup_cast_type,
src/ast/ast_infer_type.cpp,2770,unsafe,cast requires unsafe,InferTypes::visit(ExprCast*),primary,unsafe | expression,unsafe_cast,
src/ast/ast_infer_type.cpp,2777,type_not_found,can't cast <var> to <var>,InferTypes::visit(ExprCast*),recategorize,invalid | expression | type,invalid_cast_type,recategorize: type_not_found - actually a cast-mismatch
src/ast/ast_infer_type.cpp,2794,invalid_new_type,can't ascend (to heap) non-reference value,InferTypes::visit(ExprAscend*),primary,cant | expression,cant_ascend_non_reference,
src/ast/ast_infer_type.cpp,2799,invalid_new_type,array of handled type cannot be allocated on the heap: '<var>',InferTypes::visit(ExprAscend*),primary,invalid | type | array,invalid_ascend_array_handle_type,
src/ast/ast_infer_type.cpp,2803,invalid_new_type,cannot allocate on the heap this handled type at all: '<var>',InferTypes::visit(ExprAscend*),primary,invalid | type,invalid_ascend_handle_type,
src/ast/ast_infer_type.cpp,2823,too_many_arguments,"too many arguments in 'new', max allowed",InferTypes::preVisit(ExprNew*),primary,exceeds | function | argument,exceeds_new_argument,
src/ast/ast_infer_type.cpp,2833,invalid_argument_type,block can't be function argument,InferTypes::checkEmptyBlock,primary,invalid | function | argument | type | block,invalid_function_argument_type_block,
src/ast/ast_infer_type.cpp,2852,type_not_found,new type did not infer,InferTypes::visit(ExprNew*),follow_on,not_resolved_yet | type,not_resolved_yet_new_type,
src/ast/ast_infer_type.cpp,2868,type_not_found,undefined new expression type '<var>',InferTypes::visit(ExprNew*),primary,lookup | type,lookup_new_type,
src/ast/ast_infer_type.cpp,2876,invalid_new_type,a reference cannot be allocated on the heap,InferTypes::visit(ExprNew*),primary,invalid | type | ref,invalid_new_type_ref,
src/ast/ast_infer_type.cpp,2880,invalid_new_type,invalid syntax for 'new' of class,InferTypes::visit(ExprNew*),primary,invalid | type,invalid_new_class_syntax,
src/ast/ast_infer_type.cpp,2897,invalid_new_type,cannot allocate this type on the heap: '<var>',InferTypes::visit(ExprNew*),primary,invalid | type,invalid_new_type,
src/ast/ast_infer_type.cpp,2902,invalid_new_type,new expression cannot be auto or alias type '<var>',InferTypes::visit(ExprNew*),primary,invalid | type | auto,invalid_new_type_auto,
src/ast/ast_infer_type.cpp,2913,invalid_new_type,new expression cannot be auto or alias type '<var>',InferTypes::visit(ExprNew*),primary,invalid | type | auto,invalid_new_type_auto,
src/ast/ast_infer_type.cpp,2923,invalid_new_type,"only tuples, variants, structures or handled types can be allocated on the heap, not '<var>'",InferTypes::visit(ExprNew*),primary,invalid | type,invalid_new_type,
src/ast/ast_infer_type.cpp,2927,invalid_new_type,"only native structures can have initializers, not '<var>'",InferTypes::visit(ExprNew*),primary,invalid | type,invalid_new_initializer_type,
src/ast/ast_infer_type.cpp,2943,invalid_new_type,initializer returns '<var>' vs '<var>',InferTypes::visit(ExprNew*),primary,invalid | function | result | type,invalid_new_initializer_result_type,
src/ast/ast_infer_type.cpp,2956,invalid_new_type,'<var>' does not have default initializer,InferTypes::visit(ExprNew*),primary,missing | function,missing_new_default_initializer,
src/ast/ast_infer_type.cpp,2992,type_not_found,index type can't be inferred,InferTypes::visit(ExprAt*),follow_on,not_resolved_yet | argument | type,not_resolved_yet_index_type,
src/ast/ast_infer_type.cpp,2998,invalid_index_type,"table index type mismatch, '<var>' vs '<var>'",InferTypes::visit(ExprAt*),primary,invalid | argument | type | table,invalid_table_index_type,
src/ast/ast_infer_type.cpp,3003,invalid_table_type,"cannot access the constant table by index, use 'get' instead",InferTypes::visit(ExprAt*),recategorize,cant | table,cant_index_const_table,recategorize: invalid_table_type - cant operation; should be cant_index_const_table
src/ast/ast_infer_type.cpp,3008,invalid_index_type,can't index with the temporary key,InferTypes::visit(ExprAt*),primary,cant | argument,cant_index_temporary_key,
src/ast/ast_infer_type.cpp,3013,invalid_index_type,table<...; void> cannot be accessed by index,InferTypes::visit(ExprAt*),primary,cant | table | void,cant_index_void_table,
src/ast/ast_infer_type.cpp,3018,unsafe,table index requires unsafe,InferTypes::visit(ExprAt*),primary,unsafe | table,unsafe_table_index,
src/ast/ast_infer_type.cpp,3026,invalid_index_type,handle '<var>' does not support index type '<var>',InferTypes::visit(ExprAt*),primary,invalid | argument | type,invalid_handle_index_type,
src/ast/ast_infer_type.cpp,3034,unsafe,index of the pointer must be inside the 'unsafe' block,InferTypes::visit(ExprAt*),primary,unsafe | expression,unsafe_pointer_index,
src/ast/ast_infer_type.cpp,3038,invalid_index_type,"index type must be 'int', 'int64', 'uint', or 'uint64' and not '<var>'",InferTypes::visit(ExprAt*),primary,invalid | argument | type,invalid_index_type,
src/ast/ast_infer_type.cpp,3042,invalid_index_type,can't index 'void' pointer,InferTypes::visit(ExprAt*),primary,cant | expression | void,cant_index_void_pointer,
src/ast/ast_infer_type.cpp,3061,invalid_index_type,"index type must be 'int' or 'uint', not '<var>'",InferTypes::visit(ExprAt*),primary,invalid | argument | type,invalid_index_type,
src/ast/ast_infer_type.cpp,3073,cant_index,type can't be indexed: '<var>',InferTypes::visit(ExprAt*),primary,cant | expression,cant_index,
src/ast/ast_infer_type.cpp,3077,cant_index,type dimensions are not resolved yet: '<var>',InferTypes::visit(ExprAt*),follow_on,not_resolved_yet | type,not_resolved_yet_array_dimension,
src/ast/ast_infer_type.cpp,3108,type_not_found,safe index type can't be inferred,InferTypes::visit(ExprSafeAt*),follow_on,not_resolved_yet | argument | type,not_resolved_yet_index_type,
src/ast/ast_infer_type.cpp,3114,cant_index,can't index 'void' pointer,InferTypes::visit(ExprSafeAt*),primary,cant | expression | void,cant_index_void_pointer,
src/ast/ast_infer_type.cpp,3121,unsafe,safe-index of table<> must be inside the 'unsafe' block,InferTypes::visit(ExprSafeAt*),primary,unsafe | table,unsafe_table_safe_index,
src/ast/ast_infer_type.cpp,3125,invalid_index_type,"table safe-index type mismatch, '<var>' vs '<var>'",InferTypes::visit(ExprSafeAt*),primary,invalid | argument | type | table,invalid_table_safe_index_type,
src/ast/ast_infer_type.cpp,3135,invalid_index_type,handle '<var>' does not support safe index type '<var>',InferTypes::visit(ExprSafeAt*),primary,invalid | argument | type,invalid_handle_safe_index_type,
src/ast/ast_infer_type.cpp,3145,invalid_index_type,"index type must be 'int' or 'uint', not '<var>'",InferTypes::visit(ExprSafeAt*),primary,invalid | argument | type,invalid_index_type,
src/ast/ast_infer_type.cpp,3154,unsafe,safe-index of array<> must be inside the 'unsafe' block,InferTypes::visit(ExprSafeAt*),primary,unsafe | array,unsafe_array_safe_index,
src/ast/ast_infer_type.cpp,3162,cant_index,type dimensions are not resolved yet '<var>',InferTypes::visit(ExprSafeAt*),follow_on,not_resolved_yet | type,not_resolved_yet_array_dimension,
src/ast/ast_infer_type.cpp,3179,invalid_index_type,"index type must be 'int', 'int64', 'uint', or 'uint64' and not '<var>'",InferTypes::visit(ExprSafeAt*),primary,invalid | argument | type,invalid_index_type,
